station,station_name,day,year,DOY,gdd_40_86,cumGDD
IA4502,KNOXVILLE,2004-03-07,2004,67,8,119
IA4502,KNOXVILLE,2004-03-08,2004,68,3,122
IA4502,KNOXVILLE,2004-03-09,2004,69,10,132
IA4502,KNOXVILLE,2004-03-10,2004,70,4.5,136.5
IA4502,KNOXVILLE,2004-03-11,2004,71,9,145.5
IA4502,KNOXVILLE,2004-03-12,2004,72,0,145.5
IA4502,KNOXVILLE,2004-03-13,2004,73,3,148.5
IA4502,KNOXVILLE,2004-03-14,2004,74,8,156.5
IA4502,KNOXVILLE,2004-03-15,2004,75,5,161.5
IA4502,KNOXVILLE,2004-03-16,2004,76,0,161.5
IA4502,KNOXVILLE,2004-03-17,2004,77,0.5,162
IA4502,KNOXVILLE,2004-03-18,2004,78,2.5,164.5
IA4502,KNOXVILLE,2004-03-19,2004,79,2.5,167
IA4502,KNOXVILLE,2004-03-20,2004,80,13,180
IA4502,KNOXVILLE,2004-03-21,2004,81,8.5,188.5
IA4502,KNOXVILLE,2004-03-22,2004,82,0,188.5
IA4502,KNOXVILLE,2004-03-23,2004,83,4,192.5
IA4502,KNOXVILLE,2004-03-24,2004,84,8.5,201
IA4502,KNOXVILLE,2004-03-25,2004,85,22,223
IA4502,KNOXVILLE,2004-03-26,2004,86,21.5,244.5
IA4502,KNOXVILLE,2004-03-27,2004,87,27,271.5
IA4502,KNOXVILLE,2004-03-28,2004,88,20,291.5
IA4502,KNOXVILLE,2004-03-29,2004,89,7,298.5
IA4502,KNOXVILLE,2004-03-30,2004,90,10.5,309
IA4502,KNOXVILLE,2004-03-31,2004,91,0,309
IA4502,KNOXVILLE,2004-04-01,2004,92,6,315
IA4502,KNOXVILLE,2004-04-02,2004,93,8.5,323.5
IA4502,KNOXVILLE,2004-04-03,2004,94,11,334.5
IA4502,KNOXVILLE,2004-04-04,2004,95,8.5,343
IA4502,KNOXVILLE,2004-04-05,2004,96,9.5,352.5
IA4502,KNOXVILLE,2004-04-06,2004,97,14,366.5
IA4502,KNOXVILLE,2004-04-07,2004,98,18.5,385
IA4502,KNOXVILLE,2004-04-08,2004,99,16.5,401.5
IA4502,KNOXVILLE,2004-04-09,2004,100,11.5,413
IA4502,KNOXVILLE,2004-04-10,2004,101,10,423
IA4502,KNOXVILLE,2004-04-11,2004,102,4.5,427.5
IA4502,KNOXVILLE,2004-04-12,2004,103,6,433.5
IA4502,KNOXVILLE,2004-04-13,2004,104,6,439.5
IA4502,KNOXVILLE,2004-04-14,2004,105,9.5,449
IA4502,KNOXVILLE,2004-04-15,2004,106,15.5,464.5
IA4502,KNOXVILLE,2004-04-16,2004,107,22,486.5
IA4502,KNOXVILLE,2004-04-17,2004,108,30.5,517
IA4502,KNOXVILLE,2004-04-18,2004,109,31,548
IA4502,KNOXVILLE,2004-04-19,2004,110,28,576
IA4502,KNOXVILLE,2004-04-20,2004,111,15,591
IA4502,KNOXVILLE,2004-04-21,2004,112,18,609
IA4502,KNOXVILLE,2004-04-22,2004,113,13,622
IA4502,KNOXVILLE,2004-04-23,2004,114,11.5,633.5
IA4502,KNOXVILLE,2004-04-24,2004,115,14,647.5
IA4502,KNOXVILLE,2004-04-25,2004,116,11.5,659
IA4502,KNOXVILLE,2004-04-26,2004,117,12,671
IA4502,KNOXVILLE,2004-04-27,2004,118,10.5,681.5
IA4502,KNOXVILLE,2004-04-28,2004,119,14,695.5
IA4502,KNOXVILLE,2004-04-29,2004,120,33,728.5
IA4502,KNOXVILLE,2004-04-30,2004,121,22,750.5
IA4502,KNOXVILLE,2004-05-01,2004,122,9.5,760
IA4502,KNOXVILLE,2004-05-02,2004,123,10.5,770.5
IA4502,KNOXVILLE,2004-05-03,2004,124,7,777.5
IA4502,KNOXVILLE,2004-05-04,2004,125,10.5,788
IA4502,KNOXVILLE,2004-05-05,2004,126,21.5,809.5
IA4502,KNOXVILLE,2004-05-06,2004,127,23.5,833
IA4502,KNOXVILLE,2004-05-07,2004,128,27,860
IA4502,KNOXVILLE,2004-05-08,2004,129,16.5,876.5
IA4502,KNOXVILLE,2004-05-09,2004,130,30.5,907
IA4502,KNOXVILLE,2004-05-10,2004,131,34,941
IA4502,KNOXVILLE,2004-05-11,2004,132,28,969
IA4502,KNOXVILLE,2004-05-12,2004,133,31,1000
IA4502,KNOXVILLE,2004-05-13,2004,134,25.5,1025.5
IA4502,KNOXVILLE,2004-05-14,2004,135,9,1034.5
IA4502,KNOXVILLE,2004-05-15,2004,136,8.5,1043
IA4502,KNOXVILLE,2004-05-16,2004,137,12,1055
IA4502,KNOXVILLE,2004-05-17,2004,138,21,1076
IA4502,KNOXVILLE,2004-05-18,2004,139,30.5,1106.5
IA4502,KNOXVILLE,2004-05-19,2004,140,22,1128.5
IA4502,KNOXVILLE,2004-05-20,2004,141,25.5,1154
IA4502,KNOXVILLE,2004-05-21,2004,142,37.5,1191.5
IA4502,KNOXVILLE,2004-05-22,2004,143,35,1226.5
IA4502,KNOXVILLE,2004-05-23,2004,144,30.5,1257
IA4502,KNOXVILLE,2004-05-24,2004,145,26,1283
IA4502,KNOXVILLE,2004-05-25,2004,146,22,1305
IA4502,KNOXVILLE,2004-05-26,2004,147,17.5,1322.5
IA4502,KNOXVILLE,2004-05-27,2004,148,20.5,1343
IA4502,KNOXVILLE,2004-05-28,2004,149,28,1371
IA4502,KNOXVILLE,2004-05-29,2004,150,26.5,1397.5
IA4502,KNOXVILLE,2004-05-30,2004,151,32,1429.5
IA4502,KNOXVILLE,2004-05-31,2004,152,28,1457.5
IA4502,KNOXVILLE,2004-06-01,2004,153,25,1482.5
IA4502,KNOXVILLE,2004-06-02,2004,154,23,1505.5
IA4502,KNOXVILLE,2004-06-03,2004,155,22.5,1528
IA4502,KNOXVILLE,2004-06-04,2004,156,26.5,1554.5
IA4502,KNOXVILLE,2004-06-05,2004,157,28.5,1583
IA4502,KNOXVILLE,2004-06-06,2004,158,31.5,1614.5
IA4502,KNOXVILLE,2004-06-07,2004,159,31.5,1646
IA4502,KNOXVILLE,2004-06-08,2004,160,38,1684
IA4502,KNOXVILLE,2004-06-09,2004,161,38,1722
IA4502,KNOXVILLE,2004-06-10,2004,162,33,1755
IA4502,KNOXVILLE,2004-06-11,2004,163,34,1789
IA4502,KNOXVILLE,2004-06-12,2004,164,35,1824
IA4502,KNOXVILLE,2004-06-13,2004,165,34,1858
IA4502,KNOXVILLE,2004-06-14,2004,166,32,1890
IA4502,KNOXVILLE,2004-06-15,2004,167,33,1923
IA4502,KNOXVILLE,2004-06-16,2004,168,31.5,1954.5
IA4502,KNOXVILLE,2004-06-17,2004,169,34,1988.5
IA4502,KNOXVILLE,2004-06-18,2004,170,30.5,2019
IA4502,KNOXVILLE,2004-06-19,2004,171,22,2041
IA4502,KNOXVILLE,2004-06-20,2004,172,23,2064
IA4502,KNOXVILLE,2004-06-21,2004,173,25,2089
IA4502,KNOXVILLE,2004-06-22,2004,174,25,2114
IA4502,KNOXVILLE,2004-06-23,2004,175,30,2144
IA4502,KNOXVILLE,2004-06-24,2004,176,15,2159
IA4502,KNOXVILLE,2004-06-25,2004,177,15,2174
IA4502,KNOXVILLE,2004-06-26,2004,178,20,2194
IA4502,KNOXVILLE,2004-06-27,2004,179,25.5,2219.5
IA4502,KNOXVILLE,2004-06-28,2004,180,26,2245.5
IA4502,KNOXVILLE,2004-06-29,2004,181,25.5,2271
IA4502,KNOXVILLE,2004-06-30,2004,182,28.5,2299.5
IA4502,KNOXVILLE,2004-07-01,2004,183,32,2331.5
IA4502,KNOXVILLE,2004-07-02,2004,184,35,2366.5
IA4502,KNOXVILLE,2004-07-03,2004,185,34.5,2401
IA4502,KNOXVILLE,2004-07-04,2004,186,31.5,2432.5
IA4502,KNOXVILLE,2004-07-05,2004,187,35.5,2468
IA4502,KNOXVILLE,2004-07-06,2004,188,32,2500
IA4502,KNOXVILLE,2004-07-07,2004,189,25,2525
IA4502,KNOXVILLE,2004-07-08,2004,190,24,2549
IA4502,KNOXVILLE,2004-07-09,2004,191,27.5,2576.5
IA4502,KNOXVILLE,2004-07-10,2004,192,33.5,2610
IA4502,KNOXVILLE,2004-07-11,2004,193,32.5,2642.5
IA4502,KNOXVILLE,2004-07-12,2004,194,31,2673.5
IA4502,KNOXVILLE,2004-07-13,2004,195,36,2709.5
IA4502,KNOXVILLE,2004-07-14,2004,196,35.5,2745
IA4502,KNOXVILLE,2004-07-15,2004,197,32,2777
IA4502,KNOXVILLE,2004-07-16,2004,198,34,2811
IA4502,KNOXVILLE,2004-07-17,2004,199,34,2845
IA4502,KNOXVILLE,2004-07-18,2004,200,30.5,2875.5
IA4502,KNOXVILLE,2004-07-19,2004,201,32,2907.5
IA4502,KNOXVILLE,2004-07-20,2004,202,35.5,2943
IA4502,KNOXVILLE,2004-07-21,2004,203,38.5,2981.5
IA4502,KNOXVILLE,2004-07-22,2004,204,39.5,3021
IA4502,KNOXVILLE,2004-07-23,2004,205,33,3054
IA4502,KNOXVILLE,2004-07-24,2004,206,31,3085
IA4502,KNOXVILLE,2004-07-25,2004,207,21.5,3106.5
IA4502,KNOXVILLE,2004-07-26,2004,208,25.5,3132
IA4502,KNOXVILLE,2004-07-27,2004,209,28,3160
IA4502,KNOXVILLE,2004-07-28,2004,210,28,3188
IA4502,KNOXVILLE,2004-07-29,2004,211,31,3219
IA4502,KNOXVILLE,2004-07-30,2004,212,33,3252
IA4502,KNOXVILLE,2004-07-31,2004,213,31.5,3283.5
IA4502,KNOXVILLE,2004-08-01,2004,214,34,3317.5
IA4502,KNOXVILLE,2004-08-02,2004,215,35.5,3353
IA4502,KNOXVILLE,2004-08-03,2004,216,35,3388
IA4502,KNOXVILLE,2004-08-04,2004,217,35,3423
IA4502,KNOXVILLE,2004-08-05,2004,218,26.5,3449.5
IA4502,KNOXVILLE,2004-08-06,2004,219,24.5,3474
IA4502,KNOXVILLE,2004-08-07,2004,220,24.5,3498.5
IA4502,KNOXVILLE,2004-08-08,2004,221,29,3527.5
IA4502,KNOXVILLE,2004-08-09,2004,222,31.5,3559
IA4502,KNOXVILLE,2004-08-10,2004,223,26.5,3585.5
IA4502,KNOXVILLE,2004-08-11,2004,224,19.5,3605
IA4502,KNOXVILLE,2004-08-12,2004,225,15.5,3620.5
IA4502,KNOXVILLE,2004-08-13,2004,226,18.5,3639
IA4502,KNOXVILLE,2004-08-14,2004,227,20.5,3659.5
IA4502,KNOXVILLE,2004-08-15,2004,228,22.5,3682
IA4502,KNOXVILLE,2004-08-16,2004,229,25,3707
IA4502,KNOXVILLE,2004-08-17,2004,230,30,3737
IA4502,KNOXVILLE,2004-08-18,2004,231,33,3770
IA4502,KNOXVILLE,2004-08-19,2004,232,27.5,3797.5
IA4502,KNOXVILLE,2004-08-20,2004,233,21,3818.5
IA4502,KNOXVILLE,2004-08-21,2004,234,25.5,3844
IA4502,KNOXVILLE,2004-08-22,2004,235,25,3869
IA4502,KNOXVILLE,2004-08-23,2004,236,29.5,3898.5
IA4502,KNOXVILLE,2004-08-24,2004,237,35.5,3934
IA4502,KNOXVILLE,2004-08-25,2004,238,34,3968
IA4502,KNOXVILLE,2004-08-26,2004,239,29.5,3997.5
IA4502,KNOXVILLE,2004-08-27,2004,240,37,4034.5
IA4502,KNOXVILLE,2004-08-28,2004,241,29,4063.5
IA4502,KNOXVILLE,2004-08-29,2004,242,25.5,4089
IA4502,KNOXVILLE,2004-08-30,2004,243,28,4117
IA4502,KNOXVILLE,2004-08-31,2004,244,30.5,4147.5
IA4502,KNOXVILLE,2004-09-01,2004,245,30.5,4178
IA4502,KNOXVILLE,2004-09-02,2004,246,36,4214
IA4502,KNOXVILLE,2004-09-03,2004,247,34,4248
IA4502,KNOXVILLE,2004-09-04,2004,248,35,4283
IA4502,KNOXVILLE,2004-09-05,2004,249,33,4316
IA4502,KNOXVILLE,2004-09-06,2004,250,34,4350
IA4502,KNOXVILLE,2004-09-07,2004,251,24.5,4374.5
IA4502,KNOXVILLE,2004-09-08,2004,252,23.5,4398
IA4502,KNOXVILLE,2004-09-09,2004,253,22.5,4420.5
IA4502,KNOXVILLE,2004-09-10,2004,254,26.5,4447
IA4502,KNOXVILLE,2004-09-11,2004,255,30.5,4477.5
IA4502,KNOXVILLE,2004-09-12,2004,256,33.5,4511
IA4502,KNOXVILLE,2004-09-13,2004,257,33.5,4544.5
IA4502,KNOXVILLE,2004-09-14,2004,258,34,4578.5
IA4502,KNOXVILLE,2004-09-15,2004,259,37.5,4616
IA4502,KNOXVILLE,2004-09-16,2004,260,25.5,4641.5
IA4502,KNOXVILLE,2004-09-17,2004,261,25,4666.5
IA4502,KNOXVILLE,2004-09-18,2004,262,23,4689.5
IA4502,KNOXVILLE,2004-09-19,2004,263,30,4719.5
IA4502,KNOXVILLE,2004-09-20,2004,264,32.5,4752
IA4502,KNOXVILLE,2004-09-21,2004,265,30,4782
IA4502,KNOXVILLE,2004-09-22,2004,266,31.5,4813.5
IA4502,KNOXVILLE,2004-09-23,2004,267,27,4840.5
IA4502,KNOXVILLE,2004-09-24,2004,268,25,4865.5
IA4502,KNOXVILLE,2004-09-25,2004,269,24.5,4890
IA4502,KNOXVILLE,2004-09-26,2004,270,25,4915
IA4502,KNOXVILLE,2004-09-27,2004,271,25,4940
IA4502,KNOXVILLE,2004-09-28,2004,272,23.5,4963.5
IA4502,KNOXVILLE,2004-09-29,2004,273,17.5,4981
IA4502,KNOXVILLE,2004-09-30,2004,274,16.5,4997.5
IA4502,KNOXVILLE,2004-10-01,2004,275,22.5,5020
IA4502,KNOXVILLE,2004-10-02,2004,276,12.5,5032.5
IA4502,KNOXVILLE,2004-10-03,2004,277,10,5042.5
IA4502,KNOXVILLE,2004-10-04,2004,278,20.5,5063
IA4502,KNOXVILLE,2004-10-05,2004,279,8.5,5071.5
IA4502,KNOXVILLE,2004-10-06,2004,280,18,5089.5
IA4502,KNOXVILLE,2004-10-07,2004,281,23.5,5113
IA4502,KNOXVILLE,2004-10-08,2004,282,21.5,5134.5
IA4502,KNOXVILLE,2004-10-09,2004,283,19.5,5154
IA4502,KNOXVILLE,2004-10-10,2004,284,18.5,5172.5
IA4502,KNOXVILLE,2004-10-11,2004,285,18,5190.5
IA4502,KNOXVILLE,2004-10-12,2004,286,13.5,5204
IA4502,KNOXVILLE,2004-10-13,2004,287,14.5,5218.5
IA4502,KNOXVILLE,2004-10-14,2004,288,12,5230.5
IA4502,KNOXVILLE,2004-10-15,2004,289,3.5,5234
IA4502,KNOXVILLE,2004-10-16,2004,290,7.5,5241.5
IA4502,KNOXVILLE,2004-10-17,2004,291,5.5,5247
IA4502,KNOXVILLE,2004-10-18,2004,292,10,5257
IA4502,KNOXVILLE,2004-10-19,2004,293,9.5,5266.5
IA4502,KNOXVILLE,2004-10-20,2004,294,8,5274.5
IA4502,KNOXVILLE,2004-10-21,2004,295,10.5,5285
IA4502,KNOXVILLE,2004-10-22,2004,296,15.5,5300.5
IA4502,KNOXVILLE,2004-10-23,2004,297,22.5,5323
IA4502,KNOXVILLE,2004-10-24,2004,298,12,5335
IA4502,KNOXVILLE,2004-10-25,2004,299,17.5,5352.5
IA4502,KNOXVILLE,2004-10-26,2004,300,16,5368.5
IA4502,KNOXVILLE,2004-10-27,2004,301,14.5,5383
IA4502,KNOXVILLE,2004-10-28,2004,302,15.5,5398.5
IA4502,KNOXVILLE,2004-10-29,2004,303,24,5422.5
IA4502,KNOXVILLE,2004-10-30,2004,304,25,5447.5
IA4502,KNOXVILLE,2004-10-31,2004,305,8.5,5456
IA4502,KNOXVILLE,2004-11-01,2004,306,10,5466
IA4502,KNOXVILLE,2004-11-02,2004,307,7.5,5473.5
IA4502,KNOXVILLE,2004-11-03,2004,308,4,5477.5
IA4502,KNOXVILLE,2004-11-04,2004,309,6,5483.5
IA4502,KNOXVILLE,2004-11-05,2004,310,7,5490.5
IA4502,KNOXVILLE,2004-11-06,2004,311,11,5501.5
IA4502,KNOXVILLE,2004-11-07,2004,312,18,5519.5
IA4502,KNOXVILLE,2004-11-08,2004,313,9,5528.5
IA4502,KNOXVILLE,2004-11-09,2004,314,7,5535.5
IA4502,KNOXVILLE,2004-11-10,2004,315,11,5546.5
IA4502,KNOXVILLE,2004-11-11,2004,316,11.5,5558
IA4502,KNOXVILLE,2004-11-12,2004,317,2.5,5560.5
IA4502,KNOXVILLE,2004-11-13,2004,318,3,5563.5
IA4502,KNOXVILLE,2004-11-14,2004,319,4.5,5568
IA4502,KNOXVILLE,2004-11-15,2004,320,4,5572
IA4502,KNOXVILLE,2004-11-16,2004,321,9,5581
IA4502,KNOXVILLE,2004-11-17,2004,322,16.5,5597.5
IA4502,KNOXVILLE,2004-11-18,2004,323,23,5620.5
IA4502,KNOXVILLE,2004-11-19,2004,324,14,5634.5
IA4502,KNOXVILLE,2004-11-20,2004,325,11,5645.5
IA4502,KNOXVILLE,2004-11-21,2004,326,4,5649.5
IA4502,KNOXVILLE,2004-11-22,2004,327,4,5653.5
IA4502,KNOXVILLE,2004-11-23,2004,328,4,5657.5
IA4502,KNOXVILLE,2004-11-24,2004,329,1,5658.5
IA4502,KNOXVILLE,2004-11-25,2004,330,0,5658.5
IA4502,KNOXVILLE,2004-11-26,2004,331,2,5660.5
IA4502,KNOXVILLE,2004-11-27,2004,332,6.5,5667
IA4502,KNOXVILLE,2004-11-28,2004,333,1,5668
IA4502,KNOXVILLE,2004-11-29,2004,334,0,5668
IA4502,KNOXVILLE,2004-11-30,2004,335,0,5668
IA4502,KNOXVILLE,2004-12-01,2004,336,0,5668
IA4502,KNOXVILLE,2004-12-02,2004,337,2.5,5670.5
IA4502,KNOXVILLE,2004-12-03,2004,338,4,5674.5
IA4502,KNOXVILLE,2004-12-04,2004,339,4,5678.5
IA4502,KNOXVILLE,2004-12-05,2004,340,6.5,5685
IA4502,KNOXVILLE,2004-12-06,2004,341,6.5,5691.5
IA4502,KNOXVILLE,2004-12-07,2004,342,3,5694.5
IA4502,KNOXVILLE,2004-12-08,2004,343,0.5,5695
IA4502,KNOXVILLE,2004-12-09,2004,344,4,5699
IA4502,KNOXVILLE,2004-12-10,2004,345,3,5702
IA4502,KNOXVILLE,2004-12-11,2004,346,0,5702
IA4502,KNOXVILLE,2004-12-12,2004,347,1,5703
IA4502,KNOXVILLE,2004-12-13,2004,348,2.5,5705.5
IA4502,KNOXVILLE,2004-12-14,2004,349,0,5705.5
IA4502,KNOXVILLE,2004-12-15,2004,350,0,5705.5
IA4502,KNOXVILLE,2004-12-16,2004,351,3.5,5709
IA4502,KNOXVILLE,2004-12-17,2004,352,3.5,5712.5
IA4502,KNOXVILLE,2004-12-18,2004,353,3.5,5716
IA4502,KNOXVILLE,2004-12-19,2004,354,1.5,5717.5
IA4502,KNOXVILLE,2004-12-20,2004,355,0,5717.5
IA4502,KNOXVILLE,2004-12-21,2004,356,0.5,5718
IA4502,KNOXVILLE,2004-12-22,2004,357,0,5718
IA4502,KNOXVILLE,2004-12-23,2004,358,0,5718
IA4502,KNOXVILLE,2004-12-24,2004,359,0,5718
IA4502,KNOXVILLE,2004-12-25,2004,360,0,5718
IA4502,KNOXVILLE,2004-12-26,2004,361,0,5718
IA4502,KNOXVILLE,2004-12-27,2004,362,0,5718
IA4502,KNOXVILLE,2004-12-28,2004,363,0.5,5718.5
IA4502,KNOXVILLE,2004-12-29,2004,364,4.5,5723
IA4502,KNOXVILLE,2004-12-30,2004,365,4,5727
IA4502,KNOXVILLE,2005-01-01,2005,1,2,2
IA4502,KNOXVILLE,2005-01-02,2005,2,0,2
IA4502,KNOXVILLE,2005-01-03,2005,3,0,2
IA4502,KNOXVILLE,2005-01-04,2005,4,0,2
IA4502,KNOXVILLE,2005-01-05,2005,5,0,2
IA4502,KNOXVILLE,2005-01-06,2005,6,0,2
IA4502,KNOXVILLE,2005-01-07,2005,7,0,2
IA4502,KNOXVILLE,2005-01-08,2005,8,0,2
IA4502,KNOXVILLE,2005-01-09,2005,9,0,2
IA4502,KNOXVILLE,2005-01-10,2005,10,0,2
IA4502,KNOXVILLE,2005-01-11,2005,11,0,2
IA4502,KNOXVILLE,2005-01-12,2005,12,0,2
IA4502,KNOXVILLE,2005-01-13,2005,13,0,2
IA4502,KNOXVILLE,2005-01-14,2005,14,0,2
IA4502,KNOXVILLE,2005-01-15,2005,15,0,2
IA4502,KNOXVILLE,2005-01-16,2005,16,0,2
IA4502,KNOXVILLE,2005-01-17,2005,17,0,2
IA4502,KNOXVILLE,2005-01-18,2005,18,0,2
IA4502,KNOXVILLE,2005-01-19,2005,19,0,2
IA4502,KNOXVILLE,2005-01-20,2005,20,0,2
IA4502,KNOXVILLE,2005-01-21,2005,21,0,2
IA4502,KNOXVILLE,2005-01-22,2005,22,0,2
IA4502,KNOXVILLE,2005-01-23,2005,23,0,2
IA4502,KNOXVILLE,2005-01-24,2005,24,2,4
IA4502,KNOXVILLE,2005-01-25,2005,25,0,4
IA4502,KNOXVILLE,2005-01-26,2005,26,0,4
IA4502,KNOXVILLE,2005-01-27,2005,27,0,4
IA4502,KNOXVILLE,2005-01-28,2005,28,0,4
IA4502,KNOXVILLE,2005-01-29,2005,29,0,4
IA4502,KNOXVILLE,2005-01-30,2005,30,0,4
IA4502,KNOXVILLE,2005-01-31,2005,31,0,4
IA4502,KNOXVILLE,2005-02-01,2005,32,0,4
IA4502,KNOXVILLE,2005-02-02,2005,33,1.5,5.5
IA4502,KNOXVILLE,2005-02-03,2005,34,8.5,14
IA4502,KNOXVILLE,2005-02-04,2005,35,11,25
IA4502,KNOXVILLE,2005-02-05,2005,36,9.5,34.5
IA4502,KNOXVILLE,2005-02-06,2005,37,3.5,38
IA4502,KNOXVILLE,2005-02-07,2005,38,0,38
IA4502,KNOXVILLE,2005-02-08,2005,39,0,38
IA4502,KNOXVILLE,2005-02-09,2005,40,0,38
IA4502,KNOXVILLE,2005-02-10,2005,41,0,38
IA4502,KNOXVILLE,2005-02-11,2005,42,4.5,42.5
IA4502,KNOXVILLE,2005-02-12,2005,43,5,47.5
IA4502,KNOXVILLE,2005-02-13,2005,44,5,52.5
IA4502,KNOXVILLE,2005-02-14,2005,45,2,54.5
IA4502,KNOXVILLE,2005-02-15,2005,46,10,64.5
IA4502,KNOXVILLE,2005-02-16,2005,47,3,67.5
IA4502,KNOXVILLE,2005-02-17,2005,48,0,67.5
IA4502,KNOXVILLE,2005-02-18,2005,49,4.5,72
IA4502,KNOXVILLE,2005-02-19,2005,50,0,72
IA4502,KNOXVILLE,2005-02-20,2005,51,0,72
IA4502,KNOXVILLE,2005-02-21,2005,52,1.5,73.5
IA4502,KNOXVILLE,2005-02-22,2005,53,0,73.5
IA4502,KNOXVILLE,2005-02-23,2005,54,2,75.5
IA4502,KNOXVILLE,2005-02-24,2005,55,0,75.5
IA4502,KNOXVILLE,2005-02-25,2005,56,4.5,80
IA4502,KNOXVILLE,2005-02-26,2005,57,5,85
IA4502,KNOXVILLE,2005-02-27,2005,58,3,88
IA4502,KNOXVILLE,2005-02-28,2005,59,7,95
IA4502,KNOXVILLE,2005-03-01,2005,60,0,95
IA4502,KNOXVILLE,2005-03-02,2005,61,0,95
IA4502,KNOXVILLE,2005-03-03,2005,62,0,95
IA4502,KNOXVILLE,2005-03-04,2005,63,2,97
IA4502,KNOXVILLE,2005-03-05,2005,64,10.5,107.5
IA4502,KNOXVILLE,2005-03-06,2005,65,5.5,113
IA4502,KNOXVILLE,2005-03-07,2005,66,16,129
IA4502,KNOXVILLE,2005-03-08,2005,67,0,129
IA4502,KNOXVILLE,2005-03-09,2005,68,0,129
IA4502,KNOXVILLE,2005-03-10,2005,69,0,129
IA4502,KNOXVILLE,2005-03-11,2005,70,0,129
IA4502,KNOXVILLE,2005-03-12,2005,71,3.5,132.5
IA4502,KNOXVILLE,2005-03-13,2005,72,0,132.5
IA4502,KNOXVILLE,2005-03-14,2005,73,0,132.5
IA4502,KNOXVILLE,2005-03-15,2005,74,0,132.5
IA4502,KNOXVILLE,2005-03-16,2005,75,5.5,138
IA4502,KNOXVILLE,2005-03-17,2005,76,7.5,145.5
IA4502,KNOXVILLE,2005-03-18,2005,77,10.5,156
IA4502,KNOXVILLE,2005-03-19,2005,78,0,156
IA4502,KNOXVILLE,2005-03-20,2005,79,0,156
IA4502,KNOXVILLE,2005-03-21,2005,80,2,158
IA4502,KNOXVILLE,2005-03-22,2005,81,1,159
IA4502,KNOXVILLE,2005-03-23,2005,82,2.5,161.5
IA4502,KNOXVILLE,2005-03-24,2005,83,0,161.5
IA4502,KNOXVILLE,2005-03-25,2005,84,0,161.5
IA4502,KNOXVILLE,2005-03-26,2005,85,0,161.5
IA4502,KNOXVILLE,2005-03-27,2005,86,3.5,165
IA4502,KNOXVILLE,2005-03-28,2005,87,10,175
IA4502,KNOXVILLE,2005-03-29,2005,88,15.5,190.5
IA4502,KNOXVILLE,2005-03-30,2005,89,23.5,214
IA4502,KNOXVILLE,2005-03-31,2005,90,15,229
IA4502,KNOXVILLE,2005-04-01,2005,91,10,239
IA4502,KNOXVILLE,2005-04-02,2005,92,9,248
IA4502,KNOXVILLE,2005-04-03,2005,93,10,258
IA4502,KNOXVILLE,2005-04-04,2005,94,22,280
IA4502,KNOXVILLE,2005-04-05,2005,95,25,305
IA4502,KNOXVILLE,2005-04-06,2005,96,25.5,330.5
IA4502,KNOXVILLE,2005-04-07,2005,97,16.5,347
IA4502,KNOXVILLE,2005-04-08,2005,98,13.5,360.5
IA4502,KNOXVILLE,2005-04-09,2005,99,16.5,377
IA4502,KNOXVILLE,2005-04-10,2005,100,24.5,401.5
IA4502,KNOXVILLE,2005-04-11,2005,101,25,426.5
IA4502,KNOXVILLE,2005-04-12,2005,102,19.5,446
IA4502,KNOXVILLE,2005-04-13,2005,103,12,458
IA4502,KNOXVILLE,2005-04-14,2005,104,11,469
IA4502,KNOXVILLE,2005-04-15,2005,105,13,482
IA4502,KNOXVILLE,2005-04-16,2005,106,18,500
IA4502,KNOXVILLE,2005-04-17,2005,107,22.5,522.5
IA4502,KNOXVILLE,2005-04-18,2005,108,27,549.5
IA4502,KNOXVILLE,2005-04-19,2005,109,29,578.5
IA4502,KNOXVILLE,2005-04-20,2005,110,29,607.5
IA4502,KNOXVILLE,2005-04-21,2005,111,24.5,632
IA4502,KNOXVILLE,2005-04-22,2005,112,14,646
IA4502,KNOXVILLE,2005-04-23,2005,113,11,657
IA4502,KNOXVILLE,2005-04-24,2005,114,5,662
IA4502,KNOXVILLE,2005-04-25,2005,115,9.5,671.5
IA4502,KNOXVILLE,2005-04-26,2005,116,12.5,684
IA4502,KNOXVILLE,2005-04-27,2005,117,6,690
IA4502,KNOXVILLE,2005-04-28,2005,118,9,699
IA4502,KNOXVILLE,2005-04-29,2005,119,4.5,703.5
IA4502,KNOXVILLE,2005-04-30,2005,120,7.5,711
IA4502,KNOXVILLE,2005-05-01,2005,121,7.5,718.5
IA4502,KNOXVILLE,2005-05-02,2005,122,2.5,721
IA4502,KNOXVILLE,2005-05-03,2005,123,5.5,726.5
IA4502,KNOXVILLE,2005-05-04,2005,124,8.5,735
IA4502,KNOXVILLE,2005-05-05,2005,125,8.5,743.5
IA4502,KNOXVILLE,2005-05-06,2005,126,23,766.5
IA4502,KNOXVILLE,2005-05-07,2005,127,24,790.5
IA4502,KNOXVILLE,2005-05-08,2005,128,27,817.5
IA4502,KNOXVILLE,2005-05-09,2005,129,27,844.5
IA4502,KNOXVILLE,2005-05-10,2005,130,25,869.5
IA4502,KNOXVILLE,2005-05-11,2005,131,29,898.5
IA4502,KNOXVILLE,2005-05-12,2005,132,13,911.5
IA4502,KNOXVILLE,2005-05-13,2005,133,13,924.5
IA4502,KNOXVILLE,2005-05-14,2005,134,16,940.5
